_non,DepartingPort,ArrivingPort,Airline,dep_lat,dep_lon,arr_lat,arr_lon,dep_iata,arr_iata
16359,melbourne,brisbane,Qantas,-38.039398,144.468994,-27.38419914,153.1170044,AVV,BNE
16360,melbourne,brisbane,Qantas,-38.039398,144.468994,-27.57029915,153.0079956,AVV,ACF
16424,melbourne,cairns,Qantas,-38.039398,144.468994,-16.88579941,145.7550049,AVV,CNS
16435,melbourne,canberra,Qantas,-38.039398,144.468994,-35.30690002,149.1950073,AVV,CBR
16461,melbourne,darwin,Qantas,-38.039398,144.468994,-12.41469955,130.8769989,AVV,DRW
16481,melbourne,gold coast,Qantas,-38.039398,144.468994,-28.1644001,153.5050049,AVV,OOL
16514,melbourne,hobart,Qantas,-38.039398,144.468994,-42.83610153,147.5099945,AVV,HBA
16525,melbourne,perth,Qantas,-38.039398,144.468994,-31.94029999,115.9670029,AVV,PER
16526,melbourne,perth,Qantas,-38.039398,144.468994,-32.09749985,115.8809967,AVV,JAD
16554,melbourne,sydney,Qantas,-38.039398,144.468994,-33.94609833,151.177002,AVV,SYD
16555,melbourne,sydney,Qantas,-38.039398,144.468994,-33.92440033,150.9880066,AVV,BWU
16557,melbourne,sydney,Qantas,-38.039398,144.468994,-33.869,151.262,AVV,RSE
16558,melbourne,sydney,Qantas,-38.039398,144.468994,-33.5871,151.3234,AVV,LBH
17321,melbourne,canberra,QantasLink,-38.039398,144.468994,-35.30690002,149.1950073,AVV,CBR
17346,melbourne,launceston,QantasLink,-38.039398,144.468994,-41.54529953,147.2140045,AVV,LST
17355,melbourne,mildura,QantasLink,-38.039398,144.468994,-34.22919846,142.0859985,AVV,MQL
17663,melbourne,mildura,Regional Express,-38.039398,144.468994,-34.22919846,142.0859985,AVV,MQL
18577,melbourne,adelaide,Virgin Australia,-38.039398,144.468994,-34.945,138.531006,AVV,ADL
18609,melbourne,brisbane,Virgin Australia,-38.039398,144.468994,-27.38419914,153.1170044,AVV,BNE
18610,melbourne,brisbane,Virgin Australia,-38.039398,144.468994,-27.57029915,153.0079956,AVV,ACF
18674,melbourne,cairns,Virgin Australia,-38.039398,144.468994,-16.88579941,145.7550049,AVV,CNS
18685,melbourne,canberra,Virgin Australia,-38.039398,144.468994,-35.30690002,149.1950073,AVV,CBR
18711,melbourne,darwin,Virgin Australia,-38.039398,144.468994,-12.41469955,130.8769989,AVV,DRW
18731,melbourne,gold coast,Virgin Australia,-38.039398,144.468994,-28.1644001,153.5050049,AVV,OOL
18764,melbourne,hobart,Virgin Australia,-38.039398,144.468994,-42.83610153,147.5099945,AVV,HBA
18773,melbourne,launceston,Virgin Australia,-38.039398,144.468994,-41.54529953,147.2140045,AVV,LST
18782,melbourne,mildura,Virgin Australia,-38.039398,144.468994,-34.22919846,142.0859985,AVV,MQL
18820,melbourne,perth,Virgin Australia,-38.039398,144.468994,-31.94029999,115.9670029,AVV,PER
18821,melbourne,perth,Virgin Australia,-38.039398,144.468994,-32.09749985,115.8809967,AVV,JAD
18858,melbourne,sydney,Virgin Australia,-38.039398,144.468994,-33.94609833,151.177002,AVV,SYD
18859,melbourne,sydney,Virgin Australia,-38.039398,144.468994,-33.92440033,150.9880066,AVV,BWU
18861,melbourne,sydney,Virgin Australia,-38.039398,144.468994,-33.869,151.262,AVV,RSE
18862,melbourne,sydney,Virgin Australia,-38.039398,144.468994,-33.5871,151.3234,AVV,LBH
19433,melbourne,adelaide,Virgin Australia Regional Airlines,-38.039398,144.468994,-34.945,138.531006,AVV,ADL
20360,melbourne,adelaide,All Airlines,-38.039398,144.468994,-34.945,138.531006,AVV,ADL
20392,melbourne,brisbane,All Airlines,-38.039398,144.468994,-27.38419914,153.1170044,AVV,BNE
20393,melbourne,brisbane,All Airlines,-38.039398,144.468994,-27.57029915,153.0079956,AVV,ACF
20457,melbourne,cairns,All Airlines,-38.039398,144.468994,-16.88579941,145.7550049,AVV,CNS
20468,melbourne,canberra,All Airlines,-38.039398,144.468994,-35.30690002,149.1950073,AVV,CBR
20494,melbourne,darwin,All Airlines,-38.039398,144.468994,-12.41469955,130.8769989,AVV,DRW
20514,melbourne,gold coast,All Airlines,-38.039398,144.468994,-28.1644001,153.5050049,AVV,OOL
20547,melbourne,hobart,All Airlines,-38.039398,144.468994,-42.83610153,147.5099945,AVV,HBA
20556,melbourne,launceston,All Airlines,-38.039398,144.468994,-41.54529953,147.2140045,AVV,LST
20565,melbourne,mildura,All Airlines,-38.039398,144.468994,-34.22919846,142.0859985,AVV,MQL
20603,melbourne,perth,All Airlines,-38.039398,144.468994,-31.94029999,115.9670029,AVV,PER
20604,melbourne,perth,All Airlines,-38.039398,144.468994,-32.09749985,115.8809967,AVV,JAD
20641,melbourne,sydney,All Airlines,-38.039398,144.468994,-33.94609833,151.177002,AVV,SYD
20642,melbourne,sydney,All Airlines,-38.039398,144.468994,-33.92440033,150.9880066,AVV,BWU
20644,melbourne,sydney,All Airlines,-38.039398,144.468994,-33.869,151.262,AVV,RSE
20645,melbourne,sydney,All Airlines,-38.039398,144.468994,-33.5871,151.3234,AVV,LBH
21366,melbourne,adelaide,Jetstar,-38.039398,144.468994,-34.945,138.531006,AVV,ADL
21398,melbourne,brisbane,Jetstar,-38.039398,144.468994,-27.38419914,153.1170044,AVV,BNE
21399,melbourne,brisbane,Jetstar,-38.039398,144.468994,-27.57029915,153.0079956,AVV,ACF
21467,melbourne,sydney,Jetstar,-38.039398,144.468994,-33.94609833,151.177002,AVV,SYD
21468,melbourne,sydney,Jetstar,-38.039398,144.468994,-33.92440033,150.9880066,AVV,BWU
21470,melbourne,sydney,Jetstar,-38.039398,144.468994,-33.869,151.262,AVV,RSE
21471,melbourne,sydney,Jetstar,-38.039398,144.468994,-33.5871,151.3234,AVV,LBH
21938,melbourne,adelaide,Qantas,-38.039398,144.468994,-34.945,138.531006,AVV,ADL
21970,melbourne,brisbane,Qantas,-38.039398,144.468994,-27.38419914,153.1170044,AVV,BNE
21971,melbourne,brisbane,Qantas,-38.039398,144.468994,-27.57029915,153.0079956,AVV,ACF
22037,melbourne,canberra,Qantas,-38.039398,144.468994,-35.30690002,149.1950073,AVV,CBR
22064,melbourne,perth,Qantas,-38.039398,144.468994,-31.94029999,115.9670029,AVV,PER
22065,melbourne,perth,Qantas,-38.039398,144.468994,-32.09749985,115.8809967,AVV,JAD
22093,melbourne,sydney,Qantas,-38.039398,144.468994,-33.94609833,151.177002,AVV,SYD
22094,melbourne,sydney,Qantas,-38.039398,144.468994,-33.92440033,150.9880066,AVV,BWU
22096,melbourne,sydney,Qantas,-38.039398,144.468994,-33.869,151.262,AVV,RSE
22097,melbourne,sydney,Qantas,-38.039398,144.468994,-33.5871,151.3234,AVV,LBH
22692,melbourne,canberra,QantasLink,-38.039398,144.468994,-35.30690002,149.1950073,AVV,CBR
22717,melbourne,mildura,QantasLink,-38.039398,144.468994,-34.22919846,142.0859985,AVV,MQL
22899,melbourne,mildura,Regional Express,-38.039398,144.468994,-34.22919846,142.0859985,AVV,MQL
23521,melbourne,adelaide,Virgin Australia,-38.039398,144.468994,-34.945,138.531006,AVV,ADL
23553,melbourne,brisbane,Virgin Australia,-38.039398,144.468994,-27.38419914,153.1170044,AVV,BNE
23554,melbourne,brisbane,Virgin Australia,-38.039398,144.468994,-27.57029915,153.0079956,AVV,ACF
23620,melbourne,canberra,Virgin Australia,-38.039398,144.468994,-35.30690002,149.1950073,AVV,CBR
23645,melbourne,mildura,Virgin Australia,-38.039398,144.468994,-34.22919846,142.0859985,AVV,MQL
23656,melbourne,perth,Virgin Australia,-38.039398,144.468994,-31.94029999,115.9670029,AVV,PER
23657,melbourne,perth,Virgin Australia,-38.039398,144.468994,-32.09749985,115.8809967,AVV,JAD
23685,melbourne,sydney,Virgin Australia,-38.039398,144.468994,-33.94609833,151.177002,AVV,SYD
23686,melbourne,sydney,Virgin Australia,-38.039398,144.468994,-33.92440033,150.9880066,AVV,BWU
23688,melbourne,sydney,Virgin Australia,-38.039398,144.468994,-33.869,151.262,AVV,RSE
23689,melbourne,sydney,Virgin Australia,-38.039398,144.468994,-33.5871,151.3234,AVV,LBH
24677,melbourne,adelaide,All Airlines,-38.039398,144.468994,-34.945,138.531006,AVV,ADL
24709,melbourne,brisbane,All Airlines,-38.039398,144.468994,-27.38419914,153.1170044,AVV,BNE
24710,melbourne,brisbane,All Airlines,-38.039398,144.468994,-27.57029915,153.0079956,AVV,ACF
24776,melbourne,canberra,All Airlines,-38.039398,144.468994,-35.30690002,149.1950073,AVV,CBR
24801,melbourne,mildura,All Airlines,-38.039398,144.468994,-34.22919846,142.0859985,AVV,MQL
24812,melbourne,perth,All Airlines,-38.039398,144.468994,-31.94029999,115.9670029,AVV,PER
24813,melbourne,perth,All Airlines,-38.039398,144.468994,-32.09749985,115.8809967,AVV,JAD
24841,melbourne,sydney,All Airlines,-38.039398,144.468994,-33.94609833,151.177002,AVV,SYD
24842,melbourne,sydney,All Airlines,-38.039398,144.468994,-33.92440033,150.9880066,AVV,BWU
24844,melbourne,sydney,All Airlines,-38.039398,144.468994,-33.869,151.262,AVV,RSE
24845,melbourne,sydney,All Airlines,-38.039398,144.468994,-33.5871,151.3234,AVV,LBH
25423,melbourne,adelaide,Jetstar,-38.039398,144.468994,-34.945,138.531006,AVV,ADL
25455,melbourne,brisbane,Jetstar,-38.039398,144.468994,-27.38419914,153.1170044,AVV,BNE
25456,melbourne,brisbane,Jetstar,-38.039398,144.468994,-27.57029915,153.0079956,AVV,ACF
25524,melbourne,sydney,Jetstar,-38.039398,144.468994,-33.94609833,151.177002,AVV,SYD
25525,melbourne,sydney,Jetstar,-38.039398,144.468994,-33.92440033,150.9880066,AVV,BWU
25527,melbourne,sydney,Jetstar,-38.039398,144.468994,-33.869,151.262,AVV,RSE
25528,melbourne,sydney,Jetstar,-38.039398,144.468994,-33.5871,151.3234,AVV,LBH
25790,melbourne,brisbane,Qantas,-38.039398,144.468994,-27.38419914,153.1170044,AVV,BNE
25791,melbourne,brisbane,Qantas,-38.039398,144.468994,-27.57029915,153.0079956,AVV,ACF
25857,melbourne,perth,Qantas,-38.039398,144.468994,-31.94029999,115.9670029,AVV,PER
25858,melbourne,perth,Qantas,-38.039398,144.468994,-32.09749985,115.8809967,AVV,JAD
25886,melbourne,sydney,Qantas,-38.039398,144.468994,-33.94609833,151.177002,AVV,SYD
25887,melbourne,sydney,Qantas,-38.039398,144.468994,-33.92440033,150.9880066,AVV,BWU
25889,melbourne,sydney,Qantas,-38.039398,144.468994,-33.869,151.262,AVV,RSE
25890,melbourne,sydney,Qantas,-38.039398,144.468994,-33.5871,151.3234,AVV,LBH
26144,melbourne,canberra,QantasLink,-38.039398,144.468994,-35.30690002,149.1950073,AVV,CBR
26169,melbourne,mildura,QantasLink,-38.039398,144.468994,-34.22919846,142.0859985,AVV,MQL
26279,melbourne,mildura,Regional Express,-38.039398,144.468994,-34.22919846,142.0859985,AVV,MQL
26579,melbourne,adelaide,Virgin Australia,-38.039398,144.468994,-34.945,138.531006,AVV,ADL
26611,melbourne,brisbane,Virgin Australia,-38.039398,144.468994,-27.38419914,153.1170044,AVV,BNE
26612,melbourne,brisbane,Virgin Australia,-38.039398,144.468994,-27.57029915,153.0079956,AVV,ACF
26678,melbourne,canberra,Virgin Australia,-38.039398,144.468994,-35.30690002,149.1950073,AVV,CBR
26705,melbourne,perth,Virgin Australia,-38.039398,144.468994,-31.94029999,115.9670029,AVV,PER
26706,melbourne,perth,Virgin Australia,-38.039398,144.468994,-32.09749985,115.8809967,AVV,JAD
26734,melbourne,sydney,Virgin Australia,-38.039398,144.468994,-33.94609833,151.177002,AVV,SYD
26735,melbourne,sydney,Virgin Australia,-38.039398,144.468994,-33.92440033,150.9880066,AVV,BWU
26737,melbourne,sydney,Virgin Australia,-38.039398,144.468994,-33.869,151.262,AVV,RSE
26738,melbourne,sydney,Virgin Australia,-38.039398,144.468994,-33.5871,151.3234,AVV,LBH
27234,melbourne,adelaide,All Airlines,-38.039398,144.468994,-34.945,138.531006,AVV,ADL
27266,melbourne,brisbane,All Airlines,-38.039398,144.468994,-27.38419914,153.1170044,AVV,BNE
27267,melbourne,brisbane,All Airlines,-38.039398,144.468994,-27.57029915,153.0079956,AVV,ACF
27333,melbourne,canberra,All Airlines,-38.039398,144.468994,-35.30690002,149.1950073,AVV,CBR
27358,melbourne,mildura,All Airlines,-38.039398,144.468994,-34.22919846,142.0859985,AVV,MQL
27369,melbourne,perth,All Airlines,-38.039398,144.468994,-31.94029999,115.9670029,AVV,PER
27370,melbourne,perth,All Airlines,-38.039398,144.468994,-32.09749985,115.8809967,AVV,JAD
27398,melbourne,sydney,All Airlines,-38.039398,144.468994,-33.94609833,151.177002,AVV,SYD
27399,melbourne,sydney,All Airlines,-38.039398,144.468994,-33.92440033,150.9880066,AVV,BWU
27401,melbourne,sydney,All Airlines,-38.039398,144.468994,-33.869,151.262,AVV,RSE
27402,melbourne,sydney,All Airlines,-38.039398,144.468994,-33.5871,151.3234,AVV,LBH
27839,melbourne,adelaide,Jetstar,-38.039398,144.468994,-34.945,138.531006,AVV,ADL
27871,melbourne,brisbane,Jetstar,-38.039398,144.468994,-27.38419914,153.1170044,AVV,BNE
27872,melbourne,brisbane,Jetstar,-38.039398,144.468994,-27.57029915,153.0079956,AVV,ACF
27940,melbourne,sydney,Jetstar,-38.039398,144.468994,-33.94609833,151.177002,AVV,SYD
27941,melbourne,sydney,Jetstar,-38.039398,144.468994,-33.92440033,150.9880066,AVV,BWU
27943,melbourne,sydney,Jetstar,-38.039398,144.468994,-33.869,151.262,AVV,RSE
27944,melbourne,sydney,Jetstar,-38.039398,144.468994,-33.5871,151.3234,AVV,LBH
28310,melbourne,adelaide,Qantas,-38.039398,144.468994,-34.945,138.531006,AVV,ADL
28342,melbourne,brisbane,Qantas,-38.039398,144.468994,-27.38419914,153.1170044,AVV,BNE
28343,melbourne,brisbane,Qantas,-38.039398,144.468994,-27.57029915,153.0079956,AVV,ACF
28409,melbourne,perth,Qantas,-38.039398,144.468994,-31.94029999,115.9670029,AVV,PER
28410,melbourne,perth,Qantas,-38.039398,144.468994,-32.09749985,115.8809967,AVV,JAD
28438,melbourne,sydney,Qantas,-38.039398,144.468994,-33.94609833,151.177002,AVV,SYD
